Inspection Date,Response Score,Script Item Number,Location Code,Plant Number,Installed Component,Installed Modifier,Script ID,Script Description,Attribute ID,Questions,Response Description,Document Link,Script Activity ID,Script Result ID,Site,Work Group,Zone,Script Version Number,5Char_Site_Code,Civil Item
10/05/2024,,1,PELH4SCARE,PELH4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2038872,SRR-26581332,PELH,TCNWANG,TCN,5,PELH4,Civil Item
10/05/2024,,1,PELH4SCARE,PELH4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2038877,SRR-26581382,PELH,TCNWANG,TCN,5,PELH4,Civil Item
10/05/2024,,1,PELH4SCARE,PELH4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2038882,SRR-26581432,PELH,TCNWANG,TCN,5,PELH4,Civil Item
10/05/2024,,1,PELH1SCARE,PELH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2038912,SRR-26581789,PELH,TCNWANG,TCN,5,PELH1,Civil Item
10/05/2024,,1,PELH1SCARE,PELH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2038914,SRR-26581794,PELH,TCNWANG,TCN,5,PELH1,Civil Item
10/05/2024,,1,PELH1SCARE,PELH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2038916,SRR-26581799,PELH,TCNWANG,TCN,5,PELH1,Civil Item
10/05/2024,,1,PELH1SCARE,PELH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2038918,SRR-26581804,PELH,TCNWANG,TCN,5,PELH1,Civil Item
13/05/2024,,1,WARL2SCARE,WARL2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2040959,SRR-26603534,WARL,TLNEAST,TLN,5,WARL2,Civil Item
13/05/2024,1.0,4,WARL1STECH,WARL1STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-2041149,SRR-26606007,WARL,TLNEAST,TLN,11,WARL1,Civil Item
14/05/2024,1.0,4,WARL2STECH,WARL2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-2043647,SRR-26644941,WARL,TLNEAST,TLN,11,WARL2,Civil Item
15/05/2024,0.0,4,NECH2STECH,NECH2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,NO,nan,S-2048509,SRR-26696484,NECH,TCNSTAF,TCN,11,NECH2,Civil Item
15/05/2024,,1,NECH2SCARE,NECH2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2048614,SRR-26697466,NECH,TCNSTAF,TCN,5,NECH2,Civil Item
15/05/2024,,1,NECH2SCARE,NECH2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2048614,SRR-26697469,NECH,TCNSTAF,TCN,5,NECH2,Civil Item
15/05/2024,,1,NECH2SCARE,NECH2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2048614,SRR-26697472,NECH,TCNSTAF,TCN,5,NECH2,Civil Item
15/05/2024,,1,NECH2SCARE,NECH2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2048614,SRR-26697475,NECH,TCNSTAF,TCN,5,NECH2,Civil Item
16/05/2024,,1,NECH2SCARE,NECH2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2051582,SRR-26726460,NECH,TCNSTAF,TCN,5,NECH2,Civil Item
16/05/2024,,1,NECH2SCARE,NECH2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2051585,SRR-26726509,NECH,TCNSTAF,TCN,5,NECH2,Civil Item
16/05/2024,,1,NECH2SCARE,NECH2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2051588,SRR-26726552,NECH,TCNSTAF,TCN,5,NECH2,Civil Item
16/05/2024,,1,WARL2SCARE,WARL2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2051597,SRR-26726828,WARL,TLNEAST,TLN,5,WARL2,Civil Item
16/05/2024,,1,WARL2SCARE,WARL2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2051600,SRR-26726870,WARL,TLNEAST,TLN,5,WARL2,Civil Item
16/05/2024,,1,WARL2SCARE,WARL2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2051602,SRR-26726875,WARL,TLNEAST,TLN,5,WARL2,Civil Item
16/05/2024,,1,WARL1SCARE,WARL1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2051636,SRR-26727627,WARL,TLNEAST,TLN,5,WARL1,Civil Item
16/05/2024,,1,WARL1SCARE,WARL1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2051638,SRR-26727632,WARL,TLNEAST,TLN,5,WARL1,Civil Item
16/05/2024,,1,WARL1SCARE,WARL1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2051640,SRR-26727637,WARL,TLNEAST,TLN,5,WARL1,Civil Item
16/05/2024,,1,WARL1SCARE,WARL1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2051642,SRR-26727642,WARL,TLNEAST,TLN,5,WARL1,Civil Item
20/05/2024,,1,BARK1CSCARE,BARK1CSCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2058266,SRR-26792711,BARK,TLNEAST,TLN,5,BARK1,Civil Item
21/05/2024,1.0,4,BARK4STECH,BARK4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-2061437,SRR-26811148,BARK,TLNEAST,TLN,11,BARK4,Civil Item
21/05/2024,,1,BARK4SCARE,BARK4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2061464,SRR-26811477,BARK,TLNEAST,TLN,5,BARK4,Civil Item
21/05/2024,1.0,4,BARK2STECH,BARK2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-2062070,SRR-26817137,BARK,TLNEAST,TLN,11,BARK2,Civil Item
21/05/2024,,1,BARK3SCARE,BARK3SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2062498,SRR-26821213,BARK,TLNEAST,TLN,5,BARK3,Civil Item
22/05/2024,,1,BRIN4X11SA,BRIN4X11SA,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2066922,SRR-26855717,BRIN,TNESHEF,TNE,5,BRIN4,Civil Item
22/05/2024,,1,BRIN4X11SA,BRIN4X11SA,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2066995,SRR-26856622,BRIN,TNESHEF,TNE,5,BRIN4,Civil Item
22/05/2024,,1,BRIN4X11SA,BRIN4X11SA,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2067002,SRR-26856827,BRIN,TNESHEF,TNE,5,BRIN4,Civil Item
22/05/2024,,1,BRIN4X11SA,BRIN4X11SA,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2067033,SRR-26857055,BRIN,TNESHEF,TNE,5,BRIN4,Civil Item
23/05/2024,,1,BRIN4X11SA,BRIN4X11SA,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2068442,SRR-26878822,BRIN,TNESHEF,TNE,5,BRIN4,Civil Item
23/05/2024,,1,BRIN4X11SA,BRIN4X11SA,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,VEHICLE CROSSING,nan,S-2068442,SRR-26878825,BRIN,TNESHEF,TNE,5,BRIN4,Civil Item
24/05/2024,,1,BARK1CSCARE,BARK1CSCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2070525,SRR-26900047,BARK,TLNEAST,TLN,5,BARK1,Civil Item
24/05/2024,,1,BARK1CSCARE,BARK1CSCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2070528,SRR-26900055,BARK,TLNEAST,TLN,5,BARK1,Civil Item
24/05/2024,,1,BARK1CSCARE,BARK1CSCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2070531,SRR-26900063,BARK,TLNEAST,TLN,5,BARK1,Civil Item
24/05/2024,,1,BARK4SCARE,BARK4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2070970,SRR-26903259,BARK,TLNEAST,TLN,5,BARK4,Civil Item
24/05/2024,,1,BARK4SCARE,BARK4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2070973,SRR-26903267,BARK,TLNEAST,TLN,5,BARK4,Civil Item
24/05/2024,,1,BARK4SCARE,BARK4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2070976,SRR-26903275,BARK,TLNEAST,TLN,5,BARK4,Civil Item
24/05/2024,,1,BARK2SCARE,BARK2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2070993,SRR-26903380,BARK,TLNEAST,TLN,5,BARK2,Civil Item
24/05/2024,,1,BARK2SCARE,BARK2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2070997,SRR-26903452,BARK,TLNEAST,TLN,5,BARK2,Civil Item
24/05/2024,,1,BARK2SCARE,BARK2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2071001,SRR-26903524,BARK,TLNEAST,TLN,5,BARK2,Civil Item
24/05/2024,,1,BARK2SCARE,BARK2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2071004,SRR-26903532,BARK,TLNEAST,TLN,5,BARK2,Civil Item
24/05/2024,,1,BARK3SCARE,BARK3SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2071013,SRR-26903636,BARK,TLNEAST,TLN,5,BARK3,Civil Item
24/05/2024,,1,BARK3SCARE,BARK3SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2071017,SRR-26903668,BARK,TLNEAST,TLN,5,BARK3,Civil Item
24/05/2024,,1,BARK3SCARE,BARK3SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2071020,SRR-26903676,BARK,TLNEAST,TLN,5,BARK3,Civil Item
29/05/2024,1.0,4,HACK2STECH,HACK2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-2076679,SRR-26965705,HACK,TLNNEST,TLN,11,HACK2,Civil Item
29/05/2024,0.0,4,BULL4STECH,BULL4STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,NO,nan,S-2078390,SRR-26974980,BULL,TCNESSX,TCN,11,BULL4,Civil Item
29/05/2024,,1,BULL4SCARE,BULL4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2078413,SRR-26975106,BULL,TCNESSX,TCN,5,BULL4,Civil Item
31/05/2024,,1,HACK2SCARE,HACK2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2084940,SRR-27033221,HACK,TLNNEST,TLN,5,HACK2,Civil Item
31/05/2024,,1,HACK2SCARE,HACK2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2084945,SRR-27033236,HACK,TLNNEST,TLN,5,HACK2,Civil Item
31/05/2024,,1,HACK2SCARE,HACK2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2084948,SRR-27033244,HACK,TLNNEST,TLN,5,HACK2,Civil Item
31/05/2024,,1,HACK2SCARE,HACK2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2084953,SRR-27033279,HACK,TLNNEST,TLN,5,HACK2,Civil Item
31/05/2024,,1,HACK4SCARE,HACK4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2084987,SRR-27033435,HACK,TLNNEST,TLN,5,HACK4,Civil Item
31/05/2024,,1,HACK4SCARE,HACK4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2084991,SRR-27033465,HACK,TLNNEST,TLN,5,HACK4,Civil Item
31/05/2024,,1,HACK4SCARE,HACK4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2084994,SRR-27033473,HACK,TLNNEST,TLN,5,HACK4,Civil Item
31/05/2024,,1,HACK4SCARE,HACK4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2085000,SRR-27033508,HACK,TLNNEST,TLN,5,HACK4,Civil Item
04/06/2024,,1,MILH2SCARE,MILH2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2092124,SRR-27095219,MILH,TLNNWST,TLN,5,MILH2,Civil Item
04/06/2024,1.0,4,MILH2STECH,MILH2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-2093551,SRR-27109925,MILH,TLNNWST,TLN,11,MILH2,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110051,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110054,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110057,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110060,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110063,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110066,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110069,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110072,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110075,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110078,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110081,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110084,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110087,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110090,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110093,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110096,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110099,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110102,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110105,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110108,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110111,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110114,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110117,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110120,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110123,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110126,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,,1,MILH1SCARE,MILH1SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2093564,SRR-27110129,MILH,TLNNWST,TLN,5,MILH1,Civil Item
04/06/2024,1.0,4,MILH1STECH,MILH1STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-2093570,SRR-27110192,MILH,TLNNWST,TLN,11,MILH1,Civil Item
05/06/2024,1.0,4,HURS2STECH,HURS2STECH,GAN,nan,RVSGANAA,GANTRY S/S VISUAL INSPECTION,VICIVGA01,Do you want to report any condition deterioration of the asset?,YES,nan,S-2094405,SRR-27122691,HURS,TLNSOTH,TLN,11,HURS2,Civil Item
05/06/2024,,1,HURS2SCARE,HURS2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2094413,SRR-27122734,HURS,TLNSOTH,TLN,5,HURS2,Civil Item
05/06/2024,,1,HURS2SCARE,HURS2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2094413,SRR-27122737,HURS,TLNSOTH,TLN,5,HURS2,Civil Item
06/06/2024,,1,BULL4SCARE,BULL4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2107693,SRR-27206678,BULL,TCNESSX,TCN,5,BULL4,Civil Item
06/06/2024,,1,BULL4SCARE,BULL4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2107696,SRR-27206686,BULL,TCNESSX,TCN,5,BULL4,Civil Item
06/06/2024,,1,BULL4SCARE,BULL4SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2107699,SRR-27206694,BULL,TCNESSX,TCN,5,BULL4,Civil Item
06/06/2024,,1,MILH2SCARE,MILH2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2107729,SRR-27206777,MILH,TLNNWST,TLN,5,MILH2,Civil Item
06/06/2024,,1,MILH2SCARE,MILH2SCARE,TRCH,nan,RVSCIVAA,TRENCH RD X S/S VISUAL INSECTION,VICIVTC05,Do you want to report Trench or crossing?,TRENCH,nan,S-2107732,SRR-27206785,MILH,TLNNWST,TLN,5,MILH2,Civil Item
